opportunity_id,account_id,account_name,outcome,created_date,close_date,segment,region,industry,product_tier,value_metric,list_acv,booked_acv,platform_fee_acv,usage_acv,term_months,quantity,rep_id,approved_by,competitor_present,lost_reason
OPP-00133,ACC-0111,  Tessera Data Inc. ,closed_lost,2024-10-20,2024-11-12,MidMarket,NA,Vertical SaaS,Starter,hybrid,79643.61,68790.46,19053.01,49737.45,24,3842.0,REP-11,,true,no_decision
OPP-00134,ACC-0217,Vertex Networks Inc.,closed_lost,2025-04-27,2025-05-04,MidMarket,NA,FinTech,Scale,hybrid,67728.15,64323.07,10538.76,53784.31,36,4974.0,REP-09,,false,price
OPP-00135,ACC-0019,Initech Technologies LLC,closed_won,2024-09-17,2024-12-01,Enterprise,NA,FinTech,Starter,consumption,209553.93,167996.74,0.0,167996.74,36,77396.0,REP-01,MGR-01,false,
OPP-00136,ACC-0069,Halcyon Corp.,closed_won,2025-04-17,2025-04-25,SMB,NA,DevTools,Scale,seats,23128.22,20774.22,20774.22,0.0,24,18.0,REP-00,,false,
OPP-00137,,NIMBUS,closed_won,2025-04-15,2025-04-22,SMB,NA,MarTech,Growth,hybrid,8197.09,7937.02,4184.18,3752.84,12,1754.0,REP-11,,false,
OPP-00138,ACC-0282,  Lumen Digital Inc ,closed_lost,2025-01-18,2025-05-06,Enterprise,EMEA,Security,Growth,seats,241653.49,191219.1,191219.1,0.0,24,255.0,REP-09,MGR-02,true,price
OPP-00139,,Ironclad Systems,closed_won,2025-04-12,2025-06-03,SMB,EMEA,Data/Analytics,Growth,hybrid,13817.17,12369.02,6337.44,6031.58,36,1254.0,REP-07,,true,
OPP-00140,,Pinnacle Systems Co.,closed_won,2025-02-03,2025-03-20,MidMarket,NA,Data/Analytics,Growth,hybrid,48885.77,41690.03,15927.49,25762.54,12,2352.0,REP-03,,false,
OPP-00141,,Initech Systems Inc.,closed_won,2024-05-15,2024-09-16,Enterprise,NA,Data/Analytics,Growth,hybrid,217592.24,180882.56,95860.09,85022.47,36,8959.0,REP-09,MGR-00,false,
OPP-00142,,Vantage AI Co.,closed_won,2024-08-20,2024-10-26,SMB,NA,FinTech,Starter,hybrid,6903.73,5967.52,1930.22,4037.3,36,1908.0,REP-01,,true,
OPP-00143,,MONARCH SYSTEMS INC.,closed_won,2025-03-10,2025-06-10,SMB,NA,Vertical SaaS,Scale,consumption,17352.27,15225.4,0.0,15225.4,36,4427.0,REP-07,,false,
OPP-00144,ACC-0224,Solstice Systems Inc,closed_lost,2025-01-29,2025-03-30,MidMarket,NA,DevTools,Enterprise,seats,77906.99,61916.22,61916.22,0.0,12,37.0,REP-04,MGR-04,true,product
OPP-00145,ACC-0160,Halcyon Cloud Inc,closed_won,2025-04-25,2025-06-26,SMB,EMEA,Security,Scale,hybrid,13348.94,12347.97,4799.45,7548.52,24,815.0,REP-10,,false,
OPP-00146,ACC-0063,Nimbus Systems Inc.,closed_won,2024-05-19,2024-09-05,Enterprise,NA,Data/Analytics,Growth,consumption,207678.18,167689.93,0.0,167689.93,36,21732.0,REP-08,MGR-01,false,
OPP-00147,ACC-0224,Solstice Systems LLC,closed_won,2024-07-23,2024-11-13,Enterprise,EMEA,Data/Analytics,Starter,seats,213587.73,183336.47,183336.47,0.0,12,100.0,REP-03,,false,
OPP-00148,ACC-0191,Onyx Inc,closed_won,2024-07-03,2024-07-27,SMB,NA,Security,Growth,consumption,17341.64,17341.64,0.0,17341.64,24,2777.0,REP-09,,false,
OPP-00149,ACC-0268,"Meridian Systems, Inc.",closed_won,2025-04-24,2025-06-07,SMB,EMEA,DevTools,Starter,hybrid,9276.92,8393.39,2361.25,6032.14,24,610.0,REP-08,,false,
OPP-00150,,"  Umbra, Inc. ",closed_won,2025-03-25,2025-05-29,SMB,EMEA,Data/Analytics,Starter,hybrid,20472.5,16260.87,5853.76,10407.11,12,36849.0,REP-03,MGR-01,true,
OPP-00151,ACC-0037,Lattice Cloud Inc.,closed_lost,2025-04-25,2025-06-19,SMB,NA,MarTech,Scale,hybrid,18708.62,16571.68,8511.12,8060.56,24,3198.0,REP-03,,false,timing
OPP-00152,,"Equinox Digital, Inc.",closed_won,2025-04-17,2025-05-09,SMB,NA,MarTech,Starter,hybrid,10739.9,9905.02,4872.56,5032.46,12,11729.0,REP-04,,true,
OPP-00153,ACC-0055,Halcyon Technologies Co.,closed_won,2024-05-04,2024-07-03,MidMarket,NA,Vertical SaaS,Growth,hybrid,22602.96,18822.02,6902.81,11919.21,36,1637.0,REP-06,MGR-04,true,
OPP-00154,ACC-0016,lumen networks inc.,closed_won,2024-07-08,2024-08-28,SMB,APAC,DevTools,Enterprise,seats,9746.39,9333.89,9333.89,0.0,36,4.0,REP-03,,false,
OPP-00155,ACC-0239,Umbra Networks Inc.,closed_won,2025-02-08,2025-04-07,SMB,NA,Security,Scale,seats,8874.93,7895.94,7895.94,0.0,24,4.0,REP-08,,false,
OPP-00156,ACC-0135,Nimbus Cloud Inc.,closed_lost,2024-11-01,2024-12-26,SMB,APAC,DevTools,Growth,hybrid,16011.64,13507.62,4479.53,9028.09,12,1032.0,REP-06,MGR-00,true,competitor
OPP-00157,,Meridian Technologies Co.,closed_lost,2024-08-05,2024-09-25,MidMarket,EMEA,Security,Growth,hybrid,84978.36,62879.74,28085.17,34794.57,12,7885.0,REP-02,MGR-00,true,no_decision
OPP-00158,ACC-0038,Fathom Systems Corp.,closed_lost,2024-07-02,2024-08-06,MidMarket,EMEA,Vertical SaaS,Growth,consumption,54604.41,47809.8,0.0,47809.8,36,5307.0,REP-08,,false,price
OPP-00159,,Northwind Software,closed_lost,2025-02-02,2025-05-19,Enterprise,NA,MarTech,Starter,consumption,215600.26,169909.72,0.0,169909.72,12,9816.0,REP-00,,false,price
OPP-00160,,"Equinox AI, Inc.",closed_won,2024-12-20,2025-02-14,SMB,EMEA,Infra/API,Starter,consumption,8415.03,8294.93,0.0,8294.93,12,390.0,REP-11,,true,
OPP-00161,ACC-0299,aurora digital llc,closed_lost,2024-08-23,2024-10-30,SMB,NA,FinTech,Growth,hybrid,17927.61,17927.61,6674.82,11252.79,24,3795.0,REP-09,,false,competitor
OPP-00162,ACC-0190,LUMEN LABS LLC,closed_won,2024-11-10,2024-12-25,SMB,NA,Vertical SaaS,Starter,seats,10865.14,9193.22,9193.22,0.0,12,4.0,REP-01,MGR-03,false,
OPP-00163,,acme technologies,closed_won,2024-09-13,2024-11-01,MidMarket,EMEA,Infra/API,Growth,seats,76609.95,71497.39,71497.39,0.0,36,69.0,REP-09,,false,
OPP-00164,,  Quartz Data Corp. ,closed_won,2025-03-04,2025-05-24,SMB,NA,FinTech,Growth,hybrid,10656.99,9633.19,4417.54,5215.65,12,1013.0,REP-03,,false,
OPP-00165,ACC-0252,Globex Data Corp.,closed_won,2024-06-13,2024-08-02,SMB,NA,Data/Analytics,Growth,seats,10737.58,8934.57,8934.57,0.0,12,4.0,REP-07,MGR-04,true,
OPP-00166,ACC-0026,"  Onyx AI, Inc. ",closed_lost,2025-01-13,2025-03-30,MidMarket,EMEA,Infra/API,Starter,hybrid,94612.25,64177.15,24880.4,39296.75,12,10569.0,REP-02,MGR-00,true,product
OPP-00167,,"Lumen, Inc.",closed_won,2024-09-07,2024-10-20,SMB,NA,DevTools,Growth,consumption,7989.85,7153.87,0.0,7153.87,36,3083.0,REP-03,,false,
OPP-00168,ACC-0180,Nimbus AI Corp.,closed_lost,2024-12-06,2025-01-11,SMB,NA,Infra/API,Starter,seats,9324.73,8051.34,8051.34,0.0,24,4.0,REP-00,,true,product
OPP-00169,ACC-0118,Northwind LLC,closed_won,2025-04-23,2025-06-19,SMB,APAC,Data/Analytics,Scale,seats,8269.32,6929.12,6929.12,0.0,12,9.0,REP-07,MGR-01,false,
OPP-00170,ACC-0093,Tessera AI,closed_won,2024-09-15,2024-11-14,SMB,NA,MarTech,Starter,hybrid,7399.78,6420.01,1979.76,4440.25,12,8160.0,REP-07,,false,
OPP-00171,ACC-0192,Catalyst AI LLC,closed_lost,2024-05-18,2024-07-14,SMB,EMEA,Security,Scale,seats,13955.51,12127.79,12127.79,0.0,12,9.0,REP-01,,false,competitor
OPP-00172,ACC-0059,  Fathom Digital Co. ,closed_won,2025-04-08,2025-06-17,Enterprise,NA,DevTools,Starter,seats,329993.98,246181.96,246181.96,0.0,24,202.0,REP-03,,true,
OPP-00173,ACC-0055,halcyon technologies llc,closed_won,2024-08-11,2024-11-08,Enterprise,NA,Infra/API,Starter,hybrid,178236.09,141331.42,61760.27,79571.15,24,63176.0,REP-07,MGR-04,false,
OPP-00174,ACC-0262,KESTREL SOFTWARE INC,closed_lost,2024-06-29,2024-10-19,SMB,EMEA,Security,Enterprise,seats,23906.57,23250.79,23250.79,0.0,12,25.0,REP-09,,false,product
OPP-00175,ACC-0227,Ironclad Systems Co.,closed_won,2024-05-26,2024-08-25,MidMarket,NA,Data/Analytics,Growth,hybrid,51514.44,41758.74,8454.86,33303.88,12,2691.0,REP-06,MGR-00,true,
OPP-00176,ACC-0177,Pinnacle Labs,closed_won,2025-01-17,2025-03-11,MidMarket,NA,Security,Enterprise,hybrid,99066.29,81051.23,35934.88,45116.35,24,4061.0,REP-01,MGR-01,true,
OPP-00177,ACC-0227,Ironclad Systems Corp.,closed_won,2024-08-16,2024-10-11,MidMarket,EMEA,FinTech,Scale,hybrid,85267.57,73796.62,38236.95,35559.67,36,7626.0,REP-07,,false,
OPP-00178,ACC-0096,Catalyst Corp.,closed_won,2025-01-25,2025-02-06,MidMarket,NA,Security,Growth,hybrid,64618.94,50724.61,40579.69,10144.92,24,4836.0,REP-02,MGR-02,true,
OPP-00179,,"Northwind Software, Inc.",closed_won,2024-11-18,2024-12-08,SMB,NA,Infra/API,Starter,seats,8374.83,7731.55,7731.55,0.0,36,4.0,REP-05,,false,
OPP-00180,ACC-0061,Fathom Technologies LLC,closed_lost,2024-09-16,2024-11-24,SMB,NA,Vertical SaaS,Starter,seats,19203.0,14768.74,14768.74,0.0,12,9.0,REP-05,MGR-00,true,price
OPP-00181,,Catalyst Cloud LLC,closed_lost,2025-03-02,2025-05-07,Enterprise,NA,Vertical SaaS,Enterprise,consumption,339433.48,235229.1,0.0,235229.1,12,34371.0,REP-02,,true,product
OPP-00182,,Initech Software Co.,closed_lost,2024-11-19,2025-02-12,SMB,NA,Security,Scale,hybrid,6498.4,6428.14,1618.46,4809.68,24,4093.0,REP-09,,true,no_decision
OPP-00183,,Acme Systems Inc.,closed_lost,2024-09-02,2024-09-27,SMB,EMEA,Infra/API,Scale,seats,10788.62,9428.33,9428.33,0.0,36,10.0,REP-08,,true,timing
OPP-00184,ACC-0102,Lumen AI Inc.,closed_won,2024-05-27,2024-09-12,Enterprise,NA,Data/Analytics,Growth,seats,237588.77,181545.88,181545.88,0.0,12,179.0,REP-01,,false,
OPP-00185,ACC-0125,Tessera Digital Inc.,closed_won,2024-07-07,2024-09-22,Enterprise,NA,Vertical SaaS,Scale,hybrid,145523.38,96244.61,43434.09,52810.52,24,178420.0,REP-05,MGR-03,false,
OPP-00186,ACC-0142,  LUMEN CLOUD INC ,closed_lost,2024-09-23,2025-01-25,Enterprise,EMEA,MarTech,Growth,consumption,246133.77,199285.45,0.0,199285.45,24,11977.0,REP-01,MGR-01,false,price
OPP-00187,ACC-0010,FATHOM CLOUD LLC,closed_won,2024-11-02,2024-11-10,SMB,NA,DevTools,Enterprise,consumption,16885.53,14955.87,0.0,14955.87,12,1103.0,REP-08,,true,
OPP-00188,,lumen ai,closed_won,2024-12-19,2025-03-30,MidMarket,EMEA,Infra/API,Scale,hybrid,91589.7,74149.11,44288.33,29860.78,12,4614.0,REP-04,MGR-02,false,
OPP-00189,,Northwind AI Corp.,closed_won,2024-08-02,2024-10-23,MidMarket,NA,Security,Starter,hybrid,32198.43,28543.38,11254.33,17289.05,36,3853.0,REP-04,,false,
OPP-00190,ACC-0129,ONYX SYSTEMS INC.,closed_won,2024-11-02,2024-11-27,SMB,NA,Security,Growth,hybrid,10172.99,9180.51,4137.38,5043.13,12,962.0,REP-02,,false,
OPP-00191,ACC-0162,ONYX DIGITAL,closed_lost,2024-07-09,2024-09-16,Enterprise,APAC,MarTech,Starter,seats,302811.44,227344.53,227344.53,0.0,24,159.0,REP-01,MGR-00,false,price
OPP-00192,,Ridgeline Data Corp.,closed_won,2024-10-06,2025-01-13,SMB,NA,DevTools,Growth,seats,7921.21,7266.61,7266.61,0.0,12,6.0,REP-01,,false,
OPP-00193,ACC-0116,Northwind Data Corp.,closed_won,2025-02-06,2025-04-23,SMB,EMEA,Infra/API,Starter,hybrid,6693.27,5749.66,2853.96,2895.7,12,294.0,REP-06,,true,
OPP-00194,,COBALT DATA,closed_lost,2024-11-01,2025-02-01,Enterprise,EMEA,Vertical SaaS,Enterprise,hybrid,343973.04,256524.05,139358.07,117165.98,12,37674.0,REP-08,MGR-01,true,competitor
OPP-00195,ACC-0164,Onyx Labs LLC,closed_won,2024-10-04,2024-12-10,SMB,APAC,FinTech,Starter,hybrid,11954.77,10753.68,2553.86,8199.82,12,499.0,REP-07,,false,
OPP-00196,ACC-0006,Halcyon Networks Corp.,closed_won,2024-07-14,2024-09-26,MidMarket,EMEA,Data/Analytics,Growth,hybrid,33099.86,27346.14,12749.37,14596.77,36,14757.0,REP-02,,false,
OPP-00197,ACC-0216,  Northwind Software Corp. ,closed_lost,2024-11-17,2024-11-24,MidMarket,NA,Data/Analytics,Starter,consumption,89374.01,81059.21,0.0,81059.21,36,3710.0,REP-11,,false,no_decision
OPP-00198,ACC-0230,Cobalt Cloud LLC,closed_lost,2025-03-13,2025-04-29,SMB,APAC,Security,Growth,seats,10169.67,9500.17,9500.17,0.0,12,9.0,REP-07,,false,price
OPP-00199,ACC-0114,UMBRA TECHNOLOGIES LLC,closed_lost,2024-12-07,2025-03-04,Enterprise,NA,Security,Growth,seats,314724.04,242317.64,242317.64,0.0,36,210.0,REP-10,MGR-00,true,timing
OPP-00200,ACC-0009,Kestrel Labs Co.,closed_lost,2025-03-20,2025-05-02,MidMarket,NA,Data/Analytics,Starter,hybrid,51162.99,40011.11,22221.79,17789.32,12,6676.0,REP-00,MGR-00,true,product
OPP-00201,,Monarch Labs Inc,closed_won,2025-01-01,2025-01-08,SMB,NA,MarTech,Scale,consumption,13806.06,12263.39,0.0,12263.39,12,5486.0,REP-00,,false,
OPP-00202,ACC-0075,zephyr software co.,closed_won,2024-11-15,2024-12-31,SMB,EMEA,MarTech,Growth,hybrid,12656.44,9673.13,3213.46,6459.67,12,5433.0,REP-00,MGR-00,true,
OPP-00203,ACC-0275,Monarch Inc.,closed_lost,2025-02-26,2025-04-21,MidMarket,EMEA,Data/Analytics,Starter,hybrid,51457.65,48655.32,19003.94,29651.38,24,3242.0,REP-09,,false,product
OPP-00204,ACC-0109,"Equinox Networks, Inc.",closed_lost,2025-04-18,2025-06-15,SMB,EMEA,Vertical SaaS,Starter,hybrid,12518.86,9842.87,5154.88,4687.99,12,2836.0,REP-04,MGR-03,true,timing
OPP-00205,,Northwind Data,closed_won,2024-07-08,2024-09-24,MidMarket,EMEA,MarTech,Starter,hybrid,51650.28,43433.87,27972.17,15461.7,12,3058.0,REP-03,,false,
OPP-00206,ACC-0238,Cobalt AI,closed_won,2024-09-20,2024-12-29,SMB,NA,Security,Scale,seats,17736.37,14386.8,14386.8,0.0,12,10.0,REP-07,MGR-01,false,
OPP-00207,,Ironclad Software LLC,closed_lost,2024-11-17,2025-04-08,Enterprise,NA,FinTech,Enterprise,hybrid,415654.24,288625.42,125401.5,163223.92,12,21244.0,REP-08,MGR-03,true,no_decision
OPP-00208,ACC-0008,Umbra Labs LLC,closed_won,2025-03-04,2025-04-25,SMB,EMEA,Data/Analytics,Starter,consumption,5861.58,5716.69,0.0,5716.69,12,327.0,REP-05,,false,
OPP-00209,ACC-0228,"Solstice Networks, Inc.",closed_won,2025-03-14,2025-06-05,Enterprise,NA,Infra/API,Scale,hybrid,135271.76,111039.08,44622.41,66416.67,12,75650.0,REP-04,MGR-00,false,
OPP-00210,ACC-0277,Northwind Labs Corp.,closed_won,2024-10-13,2024-11-04,MidMarket,APAC,FinTech,Starter,hybrid,60309.96,50215.85,14421.39,35794.46,12,11910.0,REP-04,MGR-00,false,
OPP-00211,ACC-0297,Halcyon Software,closed_won,2024-07-23,2024-09-18,SMB,NA,Data/Analytics,Enterprise,hybrid,14382.91,12600.4,5031.75,7568.65,36,629.0,REP-03,,true,
OPP-00212,ACC-0038,Fathom Systems,closed_lost,2025-01-03,2025-02-25,SMB,NA,Data/Analytics,Growth,consumption,15710.01,13795.55,0.0,13795.55,24,853.0,REP-04,,true,no_decision
OPP-00213,,Initech Software LLC,closed_won,2024-10-10,2024-11-29,MidMarket,NA,Infra/API,Growth,hybrid,49586.0,43794.54,19157.25,24637.29,12,3221.0,REP-05,,false,
OPP-00214,ACC-0101,Oasis Digital Inc.,closed_lost,2025-01-27,2025-03-02,MidMarket,EMEA,DevTools,Enterprise,hybrid,117349.92,94506.71,14176.01,80330.7,12,14020.0,REP-03,MGR-02,true,competitor
OPP-00215,ACC-0213,Northwind Cloud LLC,closed_lost,2024-11-26,2025-03-28,Enterprise,NA,FinTech,Enterprise,hybrid,423689.72,279649.49,171279.61,108369.88,24,31677.0,REP-06,MGR-03,false,product
OPP-00216,ACC-0273,Monarch Cloud Corp.,closed_lost,2025-04-02,2025-06-04,MidMarket,EMEA,Infra/API,Growth,consumption,114024.2,103449.53,0.0,103449.53,12,7140.0,REP-07,,false,competitor
OPP-00217,ACC-0247,Quartz Cloud Corp.,closed_won,2025-03-20,2025-04-01,SMB,APAC,MarTech,Scale,hybrid,21685.42,19314.94,9232.42,10082.52,12,1133.0,REP-08,,false,
OPP-00218,ACC-0112,"Quartz AI, Inc.",closed_won,2025-01-21,2025-03-20,MidMarket,EMEA,Security,Starter,hybrid,125320.24,103143.91,58930.93,44212.98,36,25262.0,REP-00,,false,
OPP-00219,ACC-0276,Ridgeline Systems Inc.,closed_won,2025-02-16,2025-03-04,MidMarket,NA,Security,Scale,seats,25178.36,21991.33,21991.33,0.0,24,24.0,REP-07,,false,
OPP-00220,,"  Kestrel Digital, Inc. ",closed_won,2024-07-17,2024-07-24,MidMarket,NA,DevTools,Scale,hybrid,41046.31,33127.82,13766.72,19361.1,12,2049.0,REP-03,MGR-04,false,
OPP-00221,ACC-0037,Lattice Cloud Co.,closed_won,2024-04-17,2024-07-26,MidMarket,NA,Vertical SaaS,Growth,consumption,87759.61,72627.51,0.0,72627.51,24,4756.0,REP-08,MGR-02,false,
OPP-00222,,Monarch Software LLC,closed_won,2024-10-09,2024-11-09,MidMarket,APAC,MarTech,Starter,hybrid,114746.27,100312.72,57694.89,42617.83,12,5001.0,REP-11,,false,
OPP-00223,,Globex Networks LLC,closed_lost,2024-08-03,2024-10-09,SMB,EMEA,Vertical SaaS,Starter,consumption,6434.21,5773.83,0.0,5773.83,12,328.0,REP-04,,false,price
OPP-00224,ACC-0203,Vertex Co.,closed_won,2025-01-24,2025-03-16,SMB,NA,DevTools,Scale,hybrid,5873.15,5038.56,2499.53,2539.03,12,378.0,REP-01,,false,
OPP-00225,ACC-0296,Equinox Technologies Inc.,closed_won,2024-12-29,2025-02-22,SMB,APAC,Infra/API,Starter,hybrid,12911.87,11878.81,1911.22,9967.59,36,3496.0,REP-08,,false,
OPP-00226,ACC-0032,"Juniper Software, Inc.",closed_won,2024-09-05,2024-09-14,MidMarket,EMEA,Security,Enterprise,seats,53471.61,41178.03,41178.03,0.0,12,46.0,REP-03,MGR-01,false,
OPP-00227,,Cobalt Digital Corp.,closed_won,2024-07-13,2024-10-08,SMB,NA,MarTech,Growth,hybrid,21223.3,20834.61,11336.43,9498.18,24,1586.0,REP-04,,false,
OPP-00228,ACC-0053,Acme AI Co.,closed_lost,2024-10-27,2025-01-08,SMB,NA,Data/Analytics,Starter,seats,15321.62,13800.38,13800.38,0.0,12,6.0,REP-07,,true,price
OPP-00229,ACC-0053,ACME AI LLC,closed_won,2024-10-18,2025-01-06,SMB,NA,DevTools,Enterprise,consumption,13447.74,11541.42,0.0,11541.42,12,2826.0,REP-07,,true,
OPP-00230,,"Halcyon Cloud, Inc.",closed_lost,2024-12-29,2025-01-26,SMB,NA,Data/Analytics,Growth,hybrid,27375.13,22452.44,7739.58,14712.86,24,1408.0,REP-00,MGR-04,true,product
OPP-00231,ACC-0172,SOLSTICE CLOUD LLC,closed_lost,2024-10-01,2025-01-29,Enterprise,NA,Infra/API,Growth,consumption,217138.09,169672.66,0.0,169672.66,24,349418.0,REP-05,,false,price
OPP-00232,ACC-0285,"Initech Labs, Inc.",closed_won,2024-06-19,2024-07-10,MidMarket,EMEA,MarTech,Growth,seats,19214.6,17890.03,17890.03,0.0,36,17.0,REP-04,,false,
OPP-00233,,Catalyst Cloud Co.,closed_won,2024-12-11,2025-02-11,MidMarket,NA,DevTools,Scale,hybrid,67675.74,63321.55,31989.22,31332.33,12,5142.0,REP-06,,false,
OPP-00234,,"Zephyr Data, Inc.",closed_lost,2025-02-20,2025-04-02,SMB,NA,Data/Analytics,Growth,hybrid,16494.57,14862.15,5306.52,9555.63,12,663.0,REP-07,,false,price
OPP-00235,ACC-0225,  Initech ,closed_lost,2024-08-24,2024-09-26,MidMarket,EMEA,Security,Enterprise,consumption,45766.17,34602.6,0.0,34602.6,36,6388.0,REP-00,MGR-04,true,competitor
OPP-00236,,Aurora Cloud Inc.,closed_won,2025-04-18,2025-05-24,MidMarket,NA,MarTech,Starter,seats,65206.97,52007.09,52007.09,0.0,12,47.0,REP-00,MGR-04,true,
OPP-00237,,Initech Systems,closed_lost,2025-02-23,2025-03-09,MidMarket,APAC,Vertical SaaS,Starter,hybrid,134281.12,109207.84,39171.16,70036.68,12,9342.0,REP-05,MGR-03,true,price
OPP-00238,ACC-0136,Kestrel AI LLC,closed_lost,2024-07-02,2024-09-24,SMB,NA,Security,Starter,consumption,4001.74,3748.97,0.0,3748.97,12,235.0,REP-10,,false,timing
OPP-00239,,"Lumen Data, Inc.",closed_won,2024-07-14,2024-07-21,SMB,NA,Security,Scale,seats,15806.0,12976.16,12976.16,0.0,12,7.0,REP-02,MGR-01,true,
OPP-00240,ACC-0225,Initech Inc.,closed_won,2024-08-19,2024-10-29,MidMarket,NA,MarTech,Scale,seats,52581.07,43717.55,43717.55,0.0,12,25.0,REP-01,MGR-03,false,
OPP-00241,ACC-0065,"Pinnacle Technologies, Inc.",closed_won,2025-01-22,2025-04-11,MidMarket,APAC,MarTech,Growth,consumption,88770.51,74218.06,0.0,74218.06,12,12648.0,REP-04,MGR-01,false,
OPP-00242,,Northwind AI Co.,closed_lost,2024-04-06,2024-08-08,Enterprise,EMEA,Infra/API,Scale,consumption,669463.67,541681.54,0.0,541681.54,12,56123.0,REP-03,MGR-01,true,competitor
OPP-00243,ACC-0230,COBALT CLOUD CORP.,closed_won,2024-11-26,2025-02-02,Enterprise,EMEA,Security,Growth,hybrid,130307.41,101487.9,37065.09,64422.81,12,14404.0,REP-00,MGR-00,false,
OPP-00244,ACC-0043,Zephyr Technologies,closed_won,2025-01-22,2025-03-18,MidMarket,EMEA,Data/Analytics,Starter,seats,30883.62,25579.16,25579.16,0.0,36,17.0,REP-11,MGR-04,true,
OPP-00245,,  Halcyon Digital Inc. ,closed_lost,2025-03-25,2025-06-28,Enterprise,NA,Vertical SaaS,Growth,seats,177596.64,119069.25,119069.25,0.0,36,189.0,REP-07,,true,no_decision
OPP-00246,,"TESSERA CLOUD, INC.",closed_lost,2025-04-16,2025-06-26,MidMarket,APAC,Security,Scale,consumption,116823.5,93920.82,0.0,93920.82,12,6915.0,REP-09,MGR-01,true,product
OPP-00247,ACC-0142,"Lumen Cloud, Inc.",closed_lost,2024-12-04,2025-01-18,MidMarket,NA,Vertical SaaS,Growth,consumption,37706.38,35886.81,0.0,35886.81,12,2231.0,REP-10,,false,product
OPP-00248,,FATHOM AI INC.,closed_won,2024-09-11,2024-11-01,MidMarket,NA,Security,Starter,seats,53667.94,47260.44,47260.44,0.0,24,29.0,REP-07,,false,
OPP-00249,ACC-0009,Kestrel Labs Co.,closed_lost,2025-01-01,2025-03-09,Enterprise,NA,DevTools,Starter,hybrid,312576.21,247871.89,68900.74,178971.15,12,182735.0,REP-04,,false,price
OPP-00250,ACC-0033,Equinox Co.,closed_lost,2024-12-29,2025-03-20,Enterprise,EMEA,Vertical SaaS,Growth,hybrid,129040.65,88561.3,44079.54,44481.76,36,13017.0,REP-00,MGR-04,true,product
OPP-00251,ACC-0094,Ironclad Cloud Inc.,closed_lost,2024-12-10,2025-02-20,MidMarket,NA,DevTools,Scale,hybrid,25517.52,20219.77,9886.39,10333.38,24,3395.0,REP-01,MGR-00,true,competitor
OPP-00252,ACC-0116,Northwind Data Inc,closed_won,2024-10-21,2024-12-08,MidMarket,NA,Data/Analytics,Scale,seats,29280.95,24538.68,24538.68,0.0,12,19.0,REP-03,MGR-02,false,
OPP-00253,,Tessera AI Inc,closed_won,2025-01-01,2025-02-09,SMB,APAC,Vertical SaaS,Scale,consumption,8241.77,7403.15,0.0,7403.15,24,607.0,REP-07,,false,
OPP-00254,ACC-0134,"Umbra Cloud, Inc.",closed_won,2025-01-19,2025-03-30,MidMarket,NA,DevTools,Starter,seats,42840.7,32659.74,32659.74,0.0,12,36.0,REP-07,,false,
OPP-00255,ACC-0215,Umbra Data Inc,closed_won,2024-12-09,2025-01-18,MidMarket,EMEA,DevTools,Scale,hybrid,71421.47,55711.27,18661.42,37049.85,12,94909.0,REP-01,MGR-03,false,
OPP-00256,ACC-0074,Solstice AI Corp.,closed_won,2025-03-11,2025-05-18,MidMarket,EMEA,Vertical SaaS,Growth,hybrid,59621.37,44059.52,18027.6,26031.92,24,2772.0,REP-03,MGR-00,true,
OPP-00257,ACC-0136,Kestrel AI Inc,closed_lost,2025-04-01,2025-05-30,MidMarket,NA,Security,Growth,seats,77856.34,63597.45,63597.45,0.0,12,74.0,REP-10,MGR-03,true,no_decision
OPP-00258,ACC-0218,Onyx Technologies Inc,closed_lost,2024-11-01,2025-01-15,SMB,APAC,FinTech,Enterprise,consumption,20913.95,17308.67,0.0,17308.67,12,2697.0,REP-03,,true,competitor
OPP-00259,ACC-0017,Aurora Data Inc.,closed_lost,2024-09-06,2024-11-19,SMB,EMEA,DevTools,Starter,seats,14858.68,14325.89,14325.89,0.0,36,7.0,REP-01,,false,timing
OPP-00260,ACC-0281,Acme Technologies Co.,closed_lost,2025-01-03,2025-02-15,MidMarket,EMEA,FinTech,Scale,seats,72999.74,58774.15,58774.15,0.0,24,33.0,REP-02,MGR-01,true,no_decision
OPP-00261,,Catalyst Digital,closed_lost,2025-05-11,2025-06-23,MidMarket,NA,Vertical SaaS,Scale,hybrid,72057.97,54527.38,26642.43,27884.95,12,4188.0,REP-04,MGR-02,true,timing
OPP-00262,ACC-0087,"Quartz Digital, Inc.",closed_won,2025-04-13,2025-06-14,MidMarket,NA,Vertical SaaS,Scale,hybrid,31652.41,25908.98,9529.54,16379.44,12,1671.0,REP-05,MGR-01,false,
OPP-00263,,EQUINOX DIGITAL INC,closed_won,2024-10-14,2024-11-10,MidMarket,NA,Data/Analytics,Growth,hybrid,58002.98,48150.13,18108.67,30041.46,12,5659.0,REP-05,MGR-01,true,
OPP-00264,,Zephyr Software,closed_lost,2024-06-12,2024-08-25,Enterprise,NA,Security,Starter,seats,518164.05,355380.65,355380.65,0.0,12,536.0,REP-01,MGR-02,true,no_decision
OPP-00265,,  Lumen Data Inc ,closed_won,2024-11-13,2025-03-01,SMB,APAC,Data/Analytics,Scale,hybrid,10468.61,9279.01,4849.52,4429.49,12,725.0,REP-01,,true,
